かしら	w0811.mp3	かしら
キ	w0812.mp3	キ
つまこ	w0813.mp3	つまこ
まな.ぶ	w0814.mp3	まなぶ
ちのみご	w0815.mp3	ちのみご
まご	w0816.mp3	まご
いずれ	w0817.mp3	いずれ
う.む	w0818.mp3	うむ
かえ.す	w0819.mp3	かえす
おさない	w0820.mp3	おさない
へび	w0821.mp3	へび
ウ	w0822.mp3	ウ
まも.る	w0823.mp3	まもる
やす.い	w0824.mp3	やすい
しし	w0825.mp3	しし
ひろ.い	w0826.mp3	ひろい
すぎる	w0827.mp3	すぎる
むね	w0828.mp3	むね
チュウ	w0829.mp3	チュウ
よろ.しい	w0830.mp3	よろしい
たから	w0831.mp3	たから
キャク	w0832.mp3	キャク
のたま.う	w0833.mp3	のたまう
むろ	w0834.mp3	むろ
なだ.める	w0835.mp3	なだめる
つかさ	w0836.mp3	つかさ
みや	w0837.mp3	みや
うたげ	w0838.mp3	うたげ
よい	w0839.mp3	よい
のき	w0840.mp3	のき
い.れる	w0841.mp3	いれる
やど	w0842.mp3	やど
さび	w0843.mp3	さび
ひそ.か	w0844.mp3	ひそか
つる	w0845.mp3	つる
ね.る	w0846.mp3	ねる
ぐう.する	w0847.mp3	ぐうする
これ	w0848.mp3	これ
くつろ.ぐ	w0849.mp3	くつろぐ
さび.しい	w0850.mp3	さびしい
サツ	w0851.mp3	サツ
さ.める	w0852.mp3	さめる
むし.ろ	w0853.mp3	むしろ
つまび.らか	w0854.mp3	つまびらか
めぐ.み	w0855.mp3	めぐみ
スン	w0856.mp3	スン
てら	w0857.mp3	てら
あいて	w0858.mp3	あいて
フウ	w0859.mp3	フウ
もっぱ.ら	w0860.mp3	もっぱら
しく	w0861.mp3	しく
まさ.に	w0862.mp3	まさに
たっと.い	w0863.mp3	たっとい
たず.ねる	w0864.mp3	たずねる
みちび.く	w0865.mp3	みちびく
ちい.さい	w0866.mp3	ちいさい
なんじ	w0867.mp3	なんじ
とが.る	w0868.mp3	とがる
なお	w0869.mp3	なお
すくな.い	w0870.mp3	すくない
もっと.も	w0871.mp3	もっとも
むくいぬ	w0872.mp3	むくいぬ
かたしろ	w0873.mp3	かたしろ
さし	w0874.mp3	さし
しり	w0875.mp3	しり
つ.きる	w0876.mp3	つきる
お	w0877.mp3	お
ゆばり	w0878.mp3	ゆばり
つぼね	w0879.mp3	つぼね
へ	w0880.mp3	へ
とど.ける	w0881.mp3	とどける
しかばね	w0882.mp3	しかばね
くそ	w0883.mp3	くそ
はきもの	w0884.mp3	はきもの
くず	w0885.mp3	くず
ほふ.る	w0886.mp3	ほふる
ひだりて	w0887.mp3	ひだりて
たむろ	w0888.mp3	たむろ
やま	w0889.mp3	やま
なた	w0890.mp3	なた
そばだ.つ	w0891.mp3	そばだつ
みね	w0892.mp3	みね
タ	w0893.mp3	タ
いしやま	w0894.mp3	いしやま
いわ	w0895.mp3	いわ
みさき	w0896.mp3	みさき
タイ	w0897.mp3	タイ
ビン	w0898.mp3	ビン
ジ	w0899.mp3	ジ
ゆり	w0900.mp3	ゆり
とうげ	w0901.mp3	とうげ
はざま	w0902.mp3	はざま
けわ.しい	w0903.mp3	けわしい
きび.しい	w0904.mp3	きびしい
しま	w0905.mp3	しま
あが.める	w0906.mp3	あがめる
ロン	w0907.mp3	ロン
くず.れる	w0908.mp3	くずれる
ビ	w0909.mp3	ビ
は.める	w0910.mp3	はめる
くま	w0911.mp3	くま
あらし	w0912.mp3	あらし
たお.やか	w0913.mp3	たおやか
ザン	w0914.mp3	ザン
やまのかたち	w0915.mp3	やまのかたち
さかみち	w0916.mp3	さかみち
さと.い	w0917.mp3	さとい
いただき	w0918.mp3	いただき
す	w0919.mp3	す
ひだり	w0920.mp3	ひだり
たく.み	w0921.mp3	たくみ
キョ	w0922.mp3	キョ
みこ	w0923.mp3	みこ
おのれ	w0924.mp3	おのれ
や.む	w0925.mp3	やむ
ともえ	w0926.mp3	ともえ
ちまた	w0927.mp3	ちまた
たつみ	w0928.mp3	たつみ
いち	w0929.mp3	いち
ぬの	w0930.mp3	ぬの
かみ	w0931.mp3	かみ
まれ	w0932.mp3	まれ
かねぐら	w0933.mp3	かねぐら
かきもの	w0934.mp3	かきもの
ふまき	w0935.mp3	ふまき
ほうき	w0936.mp3	ほうき
きぬ	w0937.mp3	きぬ
みかど	w0938.mp3	みかど
スイ	w0939.mp3	スイ
いくさ	w0940.mp3	いくさ
むしろ	w0941.mp3	むしろ
お.びる	w0942.mp3	おびる
かえ.る	w0943.mp3	かえる
とばり	w0944.mp3	とばり
つね	w0945.mp3	つね
ずきん	w0946.mp3	ずきん
はば	w0947.mp3	はば
ほろ	w0948.mp3	ほろ
まく	w0949.mp3	まく
カク	w0950.mp3	カク
のぼり	w0951.mp3	のぼり
はた	w0952.mp3	はた
ぬさ	w0953.mp3	ぬさ
ほ.す	w0954.mp3	ほす
たい.ら	w0955.mp3	たいら
とし	w0956.mp3	とし
さいわ.い	w0957.mp3	さいわい
みき	w0958.mp3	みき
ちいさい	w0959.mp3	ちいさい
まぼろし	w0960.mp3	まぼろし
おさな.い	w0961.mp3	おさない
ふか.い	w0962.mp3	ふかい
いく-	w0963.mp3	いく
やくしょ	w0964.mp3	やくしょ
ひさし	w0965.mp3	ひさし
とこ	w0966.mp3	とこ
つい.で	w0967.mp3	ついで
そこ	w0968.mp3	そこ
みせ	w0969.mp3	みせ
かのえ	w0970.mp3	かのえ
まなびや	w0971.mp3	まなびや
たび	w0972.mp3	たび
にわ	w0973.mp3	にわ
いおり	w0974.mp3	いおり
ショ	w0975.mp3	ショ
すた.れる	w0976.mp3	すたれる
レン	w0977.mp3	レン
くるわ	w0978.mp3	くるわ
たまや	w0979.mp3	たまや
しげ.る	w0980.mp3	しげる
いお	w0981.mp3	いお
やわらぐ	w0982.mp3	やわらぐ
みち	w0983.mp3	みち
た.てる	w0984.mp3	たてる
すなわ.ち	w0985.mp3	すなわち
にじゅう	w0986.mp3	にじゅう
すて.る	w0987.mp3	すてる
いじく.る	w0988.mp3	いじくる
いぐるみ	w0989.mp3	いぐるみ
ふた-	w0990.mp3	ふた
シキ	w0991.mp3	シキ
ふた.つ	w0992.mp3	ふたつ
しい.する	w0993.mp3	しいする
ゆみ	w0994.mp3	ゆみ
とむら.う	w0995.mp3	とむらう
ひ.く	w0996.mp3	ひく
テ	w0997.mp3	テ
どる	w0998.mp3	どる
たる.む	w0999.mp3	たるむ
おとうと	w1000.mp3	おとうと
おおゆみ	w1001.mp3	おおゆみ
や.める	w1002.mp3	やめる
あ.たる	w1003.mp3	あたる
タン	w1004.mp3	タン
はりねずみ	w1005.mp3	はりねずみ
サン	w1006.mp3	サン
ひこ	w1007.mp3	ひこ
いろど.る	w1008.mp3	いろどる
あや	w1009.mp3	あや
ほ.る	w1010.mp3	ほる
うるわ.しい	w1011.mp3	うるわしい
かげ	w1012.mp3	かげ
さまよ.う	w1013.mp3	さまよう
フツ	w1014.mp3	フツ
い.く	w1015.mp3	いく
ゆ.く	w1016.mp3	ゆく
あまねし	w1017.mp3	あまねし
リツ	w1018.mp3	リツ
のち	w1019.mp3	のち
おもむ.ろに	w1020.mp3	おもむろに
いたずら	w1021.mp3	いたずら
え.る	w1022.mp3	える
うつ.る	w1023.mp3	うつる
きた.す	w1024.mp3	きたす
おん-	w1025.mp3	おん
えだち	w1026.mp3	えだち
かす.か	w1027.mp3	かすか
トク	w1028.mp3	トク
テツ	w1029.mp3	テツ
こころ	w1030.mp3	こころ
かなら.ず	w1031.mp3	かならず
い.む	w1032.mp3	いむ
シリング	w1033.mp3	シリング
わす.れる	w1034.mp3	わすれる
あた.る	w1035.mp3	あたる
かたじけな.い	w1036.mp3	かたじけない
さから.う	w1037.mp3	さからう
こころよ.い	w1038.mp3	こころよい
まこと	w1039.mp3	まこと
ネン	w1040.mp3	ネン
はじ.る	w1041.mp3	はじる
たちま.ち	w1042.mp3	たちまち
いかで	w1043.mp3	いかで
うら.む	w1044.mp3	うらむ
こわ.い	w1045.mp3	こわい
たの.む	w1046.mp3	たのむ
いた.む	w1047.mp3	いたむ
あわ.れむ	w1048.mp3	あわれむ
いそ.ぐ	w1049.mp3	いそぐ
さが	w1050.mp3	さが
ひる.む	w1051.mp3	ひるむ
こら.える	w1052.mp3	こらえる
つね.に	w1053.mp3	つねに
とぼ.ける	w1054.mp3	とぼける
ゆる.す	w1055.mp3	ゆるす
つつが.ない	w1056.mp3	つつがない
ほしいまま	w1057.mp3	ほしいまま
めぐ.む	w1058.mp3	めぐむ
は.じる	w1059.mp3	はじる
オン	w1060.mp3	オン
つつし.む	w1061.mp3	つつしむ
やすら.く	w1062.mp3	やすらく
うやうや.しい	w1063.mp3	うやうやしい
いき	w1064.mp3	いき
あたか.も	w1065.mp3	あたかも
キュウ	w1066.mp3	キュウ
まごころ	w1067.mp3	まごころ
うれ.える	w1068.mp3	うれえる
たけし	w1069.mp3	たけし
く.いる	w1070.mp3	くいる
バン	w1071.mp3	バン
あらた.める	w1072.mp3	あらためる
さと.る	w1073.mp3	さとる
ユウ	w1074.mp3	ユウ
わずら.う	w1075.mp3	わずらう
なや.む	w1076.mp3	なやむ
わる.い	w1077.mp3	わるい
かな.しい	w1078.mp3	かなしい
もだ.える	w1079.mp3	もだえる
いたむ	w1080.mp3	いたむ
なさ.け	w1081.mp3	なさけ
まど.う	w1082.mp3	まどう
うむ	w1083.mp3	うむ
あき.れる	w1084.mp3	あきれる
お.しい	w1085.mp3	おしい
おも.んみる	w1086.mp3	おもんみる
すべ.て	w1087.mp3	すべて
みじ.め	w1088.mp3	みじめ
シュウ	w1089.mp3	シュウ
あや.まる	w1090.mp3	あやまる
いよいよ	w1091.mp3	いよいよ
たの.しい	w1092.mp3	たのしい
おどろ.く	w1093.mp3	おどろく
おろ.か	w1094.mp3	おろか
いと.しい	w1095.mp3	いとしい
うった.える	w1096.mp3	うったえる
いたま.しい	w1097.mp3	いたましい
ためいき	w1098.mp3	ためいき
ふる.える	w1099.mp3	ふるえる
いつく.しむ	w1100.mp3	いつくしむ
あきたりる	w1101.mp3	あきたりる
わざ.と	w1102.mp3	わざと
あわ.てる	w1103.mp3	あわてる
ヒョウ	w1104.mp3	ヒョウ
した.う	w1105.mp3	したう
はじ	w1106.mp3	はじ
マン	w1107.mp3	マン
な.れる	w1108.mp3	なれる
たし.かに	w1109.mp3	たしかに
おもんぱく.る	w1110.mp3	おもんぱくる
なぐさ.める	w1111.mp3	なぐさめる
おし.む	w1112.mp3	おしむ
ものうい	w1113.mp3	ものうい
よろこ.び	w1114.mp3	よろこび
ヨク	w1115.mp3	ヨク
いこ.い	w1116.mp3	いこい
にく.む	w1117.mp3	にくむ
やつ.れる	w1118.mp3	やつれる
なまじ.い	w1119.mp3	なまじい
はばか.る	w1120.mp3	はばかる
いきどお.る	w1121.mp3	いきどおる
あこが.れる	w1122.mp3	あこがれる
あわれ.む	w1123.mp3	あわれむ
いつくし.む	w1124.mp3	いつくしむ
ねんごろ	w1125.mp3	ねんごろ
ねんご.ろ	w1126.mp3	ねんごろ
たわ.い	w1127.mp3	たわい
じれった.い	w1128.mp3	じれったい
し.げる	w1129.mp3	しげる
ふところ	w1130.mp3	ふところ
こ.りる	w1131.mp3	こりる
くい.る	w1132.mp3	くいる
か.ける	w1133.mp3	かける
ほこ	w1134.mp3	ほこ
つちのえ	w1135.mp3	つちのえ
いぬ	w1136.mp3	いぬ
まもり	w1137.mp3	まもり
な.る	w1138.mp3	なる
ザイ	w1139.mp3	ザイ
ショク	w1140.mp3	ショク
たわむ.れる	w1141.mp3	たわむれる
いただ.く	w1142.mp3	いただく
と	w1143.mp3	と
もど.す	w1144.mp3	もどす
ふさ	w1145.mp3	ふさ
ひらたい	w1146.mp3	ひらたい
おうぎ	w1147.mp3	おうぎ
とびら	w1148.mp3	とびら
て	w1149.mp3	て
う.つ	w1150.mp3	うつ
はら.う	w1151.mp3	はらう
たく.する	w1152.mp3	たくする
あ.げる	w1153.mp3	あげる
ふせ.ぐ	w1154.mp3	ふせぐ
ふん.する	w1155.mp3	ふんする
あつか.い	w1156.mp3	あつかい
ヒ	w1157.mp3	ヒ
おさ.える	w1158.mp3	おさえる
うけたまわ.る	w1159.mp3	うけたまわる
く.む	w1160.mp3	くむ
つ.ねる	w1161.mp3	つねる
など	w1162.mp3	など
な.げる	w1163.mp3	なげる
ト	w1164.mp3	ト
あらが.う	w1165.mp3	あらがう
お.る	w1166.mp3	おる
なげう.つ	w1167.mp3	なげうつ
ぬ.く	w1168.mp3	ぬく
えら.ぶ	w1169.mp3	えらぶ
もた.げる	w1170.mp3	もたげる
だ.く	w1171.mp3	だく
マツ	w1172.mp3	マツ
ひき-	w1173.mp3	ひき
かつ.ぐ	w1174.mp3	かつぐ
さく	w1175.mp3	さく
おやゆび	w1176.mp3	おやゆび
ひね.る	w1177.mp3	ひねる
らっ.する	w1178.mp3	らっする
ハン	w1179.mp3	ハン
つか.む	w1180.mp3	つかむ
こば.む	w1181.mp3	こばむ
ねじ.れる	w1182.mp3	ねじれる
かか.わる	w1183.mp3	かかわる
つたな.い	w1184.mp3	つたない
まね.く	w1185.mp3	まねく
おが.む	w1186.mp3	おがむ
ひろ.がる	w1187.mp3	ひろがる
くく.る	w1188.mp3	くくる
ぬぐ.う	w1189.mp3	ぬぐう
こまぬ.く	w1190.mp3	こまぬく
こぶし	w1191.mp3	こぶし
こしら.える	w1192.mp3	こしらえる
せま.る	w1193.mp3	せまる
ひろ.う	w1194.mp3	ひろう
も.つ	w1195.mp3	もつ
ゆび	w1196.mp3	ゆび
ひっさ.げる	w1197.mp3	ひっさげる
いど.む	w1198.mp3	いどむ
とち	w1199.mp3	とち
くじ.く	w1200.mp3	くじく
ふ.る	w1201.mp3	ふる
とら.える	w1202.mp3	とらえる
さば.く	w1203.mp3	さばく
こ.ねる	w1204.mp3	こねる
す.てる	w1205.mp3	すてる
と.らえる	w1206.mp3	とらえる
はかど.る	w1207.mp3	はかどる
さが.す	w1208.mp3	さがす
ささ.げる	w1209.mp3	ささげる
よじ.る	w1210.mp3	よじる
な.でる	w1211.mp3	なでる
す.える	w1212.mp3	すえる
むちう.つ	w1213.mp3	むちうつ
はや.い	w1214.mp3	はやい
ね.じる	w1215.mp3	ねじる
キン	w1216.mp3	キン
さず.ける	w1217.mp3	さずける
てのひら	w1218.mp3	てのひら
おきて	w1219.mp3	おきて
かす.める	w1220.mp3	かすめる
さぐ.る	w1221.mp3	さぐる
ひか.える	w1222.mp3	ひかえる
お.く	w1223.mp3	おく
きく.す	w1224.mp3	きくす
かか.げる	w1225.mp3	かかげる
ハバ	w1226.mp3	ハバ
か.く	w1227.mp3	かく
そろ.える	w1228.mp3	そろえる
はかりごと	w1229.mp3	はかりごと
も.む	w1230.mp3	もむ
えが.く	w1231.mp3	えがく
さ.げる	w1232.mp3	さげる
イツ	w1233.mp3	イツ
か.える	w1234.mp3	かえる
にぎ.る	w1235.mp3	にぎる
からか.う	w1236.mp3	からかう
ゆ.れる	w1237.mp3	ゆれる
そこ.なう	w1238.mp3	そこなう
から.める	w1239.mp3	からめる
たずさ.える	w1240.mp3	たずさえる
しぼ.る	w1241.mp3	しぼる
つ.む	w1242.mp3	つむ
くだ.く	w1243.mp3	くだく
ま.する	w1244.mp3	まする
モ	w1245.mp3	モ
たわ.む	w1246.mp3	たわむ
ボク	w1247.mp3	ボク
みだ.す	w1248.mp3	みだす
むちうつ	w1249.mp3	むちうつ
うごか.す	w1250.mp3	うごかす
みさお	w1251.mp3	みさお
まが.い	w1252.mp3	まがい
しりぞ.ける	w1253.mp3	しりぞける
なぐ.る	w1254.mp3	なぐる
ただす	w1255.mp3	ただす
くすぐ.る	w1256.mp3	くすぐる
よ.じる	w1257.mp3	よじる
あつ.まる	w1258.mp3	あつまる
さら.う	w1259.mp3	さらう
ささ.える	w1260.mp3	ささえる
かんが.える	w1261.mp3	かんがえる
せ.める	w1262.mp3	せめる
はな.す	w1263.mp3	はなす
まつりごと	w1264.mp3	まつりごと
ゆえ	w1265.mp3	ゆえ
あそ.ぶ	w1266.mp3	あそぶ
やぶ.れる	w1267.mp3	やぶれる
おし.える	w1268.mp3	おしえる
あ.えて	w1269.mp3	あえて
ち.る	w1270.mp3	ちる
うやま.う	w1271.mp3	うやまう
かず	w1272.mp3	かず
ととの.える	w1273.mp3	ととのえる
かたき	w1274.mp3	かたき
し.く	w1275.mp3	しく
そろ.う	w1276.mp3	そろう
とき	w1277.mp3	とき
ふ	w1278.mp3	ふ
なな.め	w1279.mp3	ななめ
おの	w1280.mp3	おの
た.つ	w1281.mp3	たつ
あたら.しい	w1282.mp3	あたらしい
おい.て	w1283.mp3	おいて
ほどこ.す	w1284.mp3	ほどこす
はたあし	w1285.mp3	はたあし
つくり	w1286.mp3	つくり
め.ぐる	w1287.mp3	めぐる
あら.わす	w1288.mp3	あらわす
なし	w1289.mp3	なし
すで.に	w1290.mp3	すでに
ひ	w1291.mp3	ひ
あさひ	w1292.mp3	あさひ
ひでり	w1293.mp3	ひでり
かがや.き	w1294.mp3	かがやき
あきぞら	w1295.mp3	あきぞら
あ.がる	w1296.mp3	あがる
のぼ.る	w1297.mp3	のぼる
そら	w1298.mp3	そら
あ.かり	w1299.mp3	あかり
むかし	w1300.mp3	むかし
ほし	w1301.mp3	ほし
はる	w1302.mp3	はる
サク	w1303.mp3	サク
すばる	w1304.mp3	すばる
ちかづ.く	w1305.mp3	ちかづく
チョウ	w1306.mp3	チョウ
ひる	w1307.mp3	ひる
あさ	w1308.mp3	あさ
おそ.い	w1309.mp3	おそい
さら.す	w1310.mp3	さらす
つごもり	w1311.mp3	つごもり
あした	w1312.mp3	あした
あまね.く	w1313.mp3	あまねく
は.れる	w1314.mp3	はれる
あかつき	w1315.mp3	あかつき
あたたか.い	w1316.mp3	あたたかい
ひま	w1317.mp3	ひま
ぼか.す	w1318.mp3	ぼかす
かが.やく	w1319.mp3	かがやく
あたた.か	w1320.mp3	あたたか
のび.る	w1321.mp3	のびる
こよみ	w1322.mp3	こよみ
しばら.く	w1323.mp3	しばらく
あば.く	w1324.mp3	あばく
ヘツ	w1325.mp3	ヘツ
くも.る	w1326.mp3	くもる
あけぼの	w1327.mp3	あけぼの
さき.に	w1328.mp3	さきに
いわ.く	w1329.mp3	いわく
ま.がる	w1330.mp3	まがる
さら	w1331.mp3	さら
なが.い	w1332.mp3	ながい
ついたち	w1333.mp3	ついたち
チン	w1334.mp3	チン
ほが.らか	w1335.mp3	ほがらか
のぞ.む	w1336.mp3	のぞむ
おぼろ	w1337.mp3	おぼろ
き	w1338.mp3	き
いま.だ	w1339.mp3	いまだ
すえ	w1340.mp3	すえ
ふだ	w1341.mp3	ふだ
もちあわ	w1342.mp3	もちあわ
あけ	w1343.mp3	あけ
ほう	w1344.mp3	ほう
えだ	w1345.mp3	えだ
おおご	w1346.mp3	おおご
つくえ	w1347.mp3	つくえ
く.ちる	w1348.mp3	くちる
とげ	w1349.mp3	とげ
てこ	w1350.mp3	てこ
すぎ	w1351.mp3	すぎ
すもも	w1352.mp3	すもも
あんず	w1353.mp3	あんず
むら	w1354.mp3	むら
ひしゃく	w1355.mp3	ひしゃく
くい	w1356.mp3	くい
もり	w1357.mp3	もり
たば	w1358.mp3	たば
ちぎり	w1359.mp3	ちぎり
もく	w1360.mp3	もく
そま	w1361.mp3	そま
こずえ	w1362.mp3	こずえ
ひがし	w1363.mp3	ひがし
きね	w1364.mp3	きね
まつ	w1365.mp3	まつ
ひじき	w1366.mp3	ひじき
ま.げる	w1367.mp3	まげる
セキ	w1368.mp3	セキ
まくら	w1369.mp3	まくら
はやし	w1370.mp3	はやし
マイ	w1371.mp3	マイ
は.たす	w1372.mp3	はたす
わく	w1373.mp3	わく
とぼそ	w1374.mp3	とぼそ
はぜ	w1375.mp3	はぜ
からたち	w1376.mp3	からたち
かせ	w1377.mp3	かせ
かじ	w1378.mp3	かじ
がら	w1379.mp3	がら
ひいらぎ	w1380.mp3	ひいらぎ
かしわ	w1381.mp3	かしわ
それがし	w1382.mp3	それがし
そ.める	w1383.mp3	そめる
やわ.らか	w1384.mp3	やわらか
そ	w1385.mp3	そ
ゆず	w1386.mp3	ゆず
ひょうしぎ	w1387.mp3	ひょうしぎ
ははそ	w1388.mp3	ははそ
く	w1389.mp3	く
ひちぎ	w1390.mp3	ひちぎ
トツ	w1391.mp3	トツ
はしら	w1392.mp3	はしら
やなぎ	w1393.mp3	やなぎ
しば	w1394.mp3	しば
しがら.む	w1395.mp3	しがらむ
まさ	w1396.mp3	まさ
つが	w1397.mp3	つが
さか.える	w1398.mp3	さかえる
くり	w1399.mp3	くり
しおり	w1400.mp3	しおり
くぬぎ	w1401.mp3	くぬぎ
かぶ	w1402.mp3	かぶ
かえ	w1403.mp3	かえ
もみじ	w1404.mp3	もみじ
けた	w1405.mp3	けた
かつら	w1406.mp3	かつら
もも	w1407.mp3	もも
かまち	w1408.mp3	かまち
あしかせ	w1409.mp3	あしかせ
きり	w1410.mp3	きり
くわ	w1411.mp3	くわ
さくら	w1412.mp3	さくら
かけはし	w1413.mp3	かけはし
ひのき	w1414.mp3	ひのき
ばち	w1415.mp3	ばち
おけ	w1416.mp3	おけ
たるき	w1417.mp3	たるき
うるし	w1418.mp3	うるし
クン	w1419.mp3	クン
はり	w1420.mp3	はり
うめ	w1421.mp3	うめ
てかせ	w1422.mp3	てかせ
あずさ	w1423.mp3	あずさ
くちなし	w1424.mp3	くちなし
ふさぐ	w1425.mp3	ふさぐ
ふくろう	w1426.mp3	ふくろう
あおぎり	w1427.mp3	あおぎり
はしご	w1428.mp3	はしご
こう.る	w1429.mp3	こうる
と.く	w1430.mp3	とく
ボン	w1431.mp3	ボン
ヒン	w1432.mp3	ヒン
ふむと	w1433.mp3	ふむと
わた	w1434.mp3	わた
ご	w1435.mp3	ご
ねむのき	w1436.mp3	ねむのき
なつめ	w1437.mp3	なつめ
いばら	w1438.mp3	いばら
たな	w1439.mp3	たな
やまなし	w1440.mp3	やまなし
にわざくら	w1441.mp3	にわざくら
さお	w1442.mp3	さお
はち	w1443.mp3	はち
キク	w1444.mp3	キク
むく	w1445.mp3	むく
はじかみ	w1446.mp3	はじかみ
かば	w1447.mp3	かば
しら.べる	w1448.mp3	しらべる
しで	w1449.mp3	しで
まげもの	w1450.mp3	まげもの
たぶ	w1451.mp3	たぶ
ポン	w1452.mp3	ポン
やし	w1453.mp3	やし
むくげ	w1454.mp3	むくげ
さわら	w1455.mp3	さわら
えん	w1456.mp3	えん
つばき	w1457.mp3	つばき
かえで	w1458.mp3	かえで
くさび	w1459.mp3	くさび
しげる	w1460.mp3	しげる
おおち	w1461.mp3	おおち
かど	w1462.mp3	かど
くす	w1463.mp3	くす
にれ	w1464.mp3	にれ
なら	w1465.mp3	なら
チャ	w1466.mp3	チャ
こうぞ	w1467.mp3	こうぞ
たて	w1468.mp3	たて
きわ.める	w1469.mp3	きわめる
きささげ	w1470.mp3	きささげ
たかどの	w1471.mp3	たかどの
はんぞう	w1472.mp3	はんぞう
おおむ.ね	w1473.mp3	おおむね
さかき	w1474.mp3	さかき
えのき	w1475.mp3	えのき
くれ	w1476.mp3	くれ
あこう	w1477.mp3	あこう
はしばみ	w1478.mp3	はしばみ
ベイ	w1479.mp3	ベイ
かや	w1480.mp3	かや
オツ	w1481.mp3	オツ
ざくろ	w1482.mp3	ざくろ
こしかけ	w1483.mp3	こしかけ
ほた	w1484.mp3	ほた
たら.い	w1485.mp3	たらい
まき	w1486.mp3	まき
やり	w1487.mp3	やり
いかだ	w1488.mp3	いかだ
えんじゅ	w1489.mp3	えんじゅ
さま	w1490.mp3	さま
かし	w1491.mp3	かし
ふね	w1492.mp3	ふね
もみ	w1493.mp3	もみ
まがき	w1494.mp3	まがき
しきみ	w1495.mp3	しきみ
しるべ	w1496.mp3	しるべ
つた	w1497.mp3	つた
おもり	w1498.mp3	おもり
よこ	w1499.mp3	よこ
ほくそ	w1500.mp3	ほくそ
きこ.る	w1501.mp3	きこる
ふし	w1502.mp3	ふし
こはだ	w1503.mp3	こはだ
たる	w1504.mp3	たる
そり	w1505.mp3	そり
はし	w1506.mp3	はし
たちばな	w1507.mp3	たちばな
だいだい	w1508.mp3	だいだい
まゆみ	w1509.mp3	まゆみ
げき.する	w1510.mp3	げきする
きはだ	w1511.mp3	きはだ
ゆだめ	w1512.mp3	ゆだめ
ほばしら	w1513.mp3	ほばしら
モウ	w1514.mp3	モウ
おり	w1515.mp3	おり
さかだる	w1516.mp3	さかだる
やぐら	w1517.mp3	やぐら
ロ	w1518.mp3	ロ
かいばおけ	w1519.mp3	かいばおけ
れんじ	w1520.mp3	れんじ
てすり	w1521.mp3	てすり
けやき	w1522.mp3	けやき
おうち	w1523.mp3	おうち
うっ.する	w1524.mp3	うっする
うた.う	w1525.mp3	うたう
ほっ.する	w1526.mp3	ほっする
なげく	w1527.mp3	なげく
アイ	w1528.mp3	アイ
そばだ.てる	w1529.mp3	そばだてる
あざむ.く	w1530.mp3	あざむく
あきたりない	w1531.mp3	あきたりない
すすりな.く	w1532.mp3	すすりなく
と.まる	w1533.mp3	とまる
ただ.しい	w1534.mp3	ただしい
ある.く	w1535.mp3	あるく
いが.む	w1536.mp3	いがむ
よわい	w1537.mp3	よわい
レキ	w1538.mp3	レキ
ガツ	w1539.mp3	ガツ
し.ぬ	w1540.mp3	しぬ
しぬ	w1541.mp3	しぬ
わかじに	w1542.mp3	わかじに
わざわい	w1543.mp3	わざわい
ほとほと	w1544.mp3	ほとほと
のこ.る	w1545.mp3	のこる
うえじに	w1546.mp3	うえじに
ふ.える	w1547.mp3	ふえる
たお.す	w1548.mp3	たおす
つき.る	w1549.mp3	つきる
かりもがり	w1550.mp3	かりもがり
つく.す	w1551.mp3	つくす
との	w1552.mp3	との
こぼ.つ	w1553.mp3	こぼつ
ごと	w1554.mp3	ごと
ドク	w1555.mp3	ドク
そだ.つ	w1556.mp3	そだつ
くら.べる	w1557.mp3	くらべる
け	w1558.mp3	け
むし.る	w1559.mp3	むしる
ごう.も	w1560.mp3	ごうも
いが	w1561.mp3	いが
けば	w1562.mp3	けば
もうせん	w1563.mp3	もうせん
うじ	w1564.mp3	うじ
たみ	w1565.mp3	たみ
みず	w1566.mp3	みず
さんずい	w1567.mp3	さんずい
みぎわ	w1568.mp3	みぎわ
しる	w1569.mp3	しる
もと.める	w1570.mp3	もとめる
ただよ.う	w1571.mp3	ただよう
あせ	w1572.mp3	あせ
けが.す	w1573.mp3	けがす
みずがね	w1574.mp3	みずがね
いけ	w1575.mp3	いけ
ねた	w1576.mp3	ねた
しず.む	w1577.mp3	しずむ
ヘン	w1578.mp3	ヘン
し.みる	w1579.mp3	しみる
そそ.ぐ	w1580.mp3	そそぐ
もく.する	w1581.mp3	もくする
おぼ.れる	w1582.mp3	おぼれる
くつ	w1583.mp3	くつ
すな	w1584.mp3	すな
なぎさ	w1585.mp3	なぎさ
さわ	w1586.mp3	さわ
あわ	w1587.mp3	あわ
はば.む	w1588.mp3	はばむ
わ.く	w1589.mp3	わく
あぶら	w1590.mp3	あぶら
デン	w1591.mp3	デン
ぬま	w1592.mp3	ぬま
あた.い	w1593.mp3	あたい
うるお.う	w1594.mp3	うるおう
そ.う	w1595.mp3	そう
も.れる	w1596.mp3	もれる
およぐ	w1597.mp3	およぐ
いずみ	w1598.mp3	いずみ
ヒツ	w1599.mp3	ヒツ
のり	w1600.mp3	のり
なみだ	w1601.mp3	なみだ
うか.ぶ	w1602.mp3	うかぶ
さかのぼる	w1603.mp3	さかのぼる
なみ	w1604.mp3	なみ
どろ	w1605.mp3	どろ
ほろ.びる	w1606.mp3	ほろびる
およ.ぐ	w1607.mp3	およぐ
あら.う	w1608.mp3	あらう
